dataset_id,geo_id,year,variable,value
1,US18115,2019,GDP Percent change from preceding period,-0.2
1,US18117,2016,County-level Real GDP,567159
1,US18117,2017,County-level Real GDP,607925
1,US18117,2018,County-level Real GDP,626294
1,US18117,2019,County-level Real GDP,601921
1,US18117,2017,GDP Percent change from preceding period,7.2
1,US18117,2018,GDP Percent change from preceding period,3
1,US18117,2019,GDP Percent change from preceding period,-3.9
1,US18119,2016,County-level Real GDP,436104
1,US18119,2017,County-level Real GDP,453271
1,US18119,2018,County-level Real GDP,465756
1,US18119,2019,County-level Real GDP,487096
1,US18119,2017,GDP Percent change from preceding period,3.9
1,US18119,2018,GDP Percent change from preceding period,2.8
1,US18119,2019,GDP Percent change from preceding period,4.6
1,US18121,2016,County-level Real GDP,299367
1,US18121,2017,County-level Real GDP,314977
1,US18121,2018,County-level Real GDP,316106
1,US18121,2019,County-level Real GDP,326589
1,US18121,2017,GDP Percent change from preceding period,5.2
1,US18121,2018,GDP Percent change from preceding period,0.4
1,US18121,2019,GDP Percent change from preceding period,3.3
1,US18123,2016,County-level Real GDP,799048
1,US18123,2017,County-level Real GDP,732320
1,US18123,2018,County-level Real GDP,730740
1,US18123,2019,County-level Real GDP,758889
1,US18123,2017,GDP Percent change from preceding period,-8.4
1,US18123,2018,GDP Percent change from preceding period,-0.2
1,US18123,2019,GDP Percent change from preceding period,3.9
1,US18125,2016,County-level Real GDP,740807
1,US18125,2017,County-level Real GDP,756914
1,US18125,2018,County-level Real GDP,640469
1,US18125,2019,County-level Real GDP,689383
1,US18125,2017,GDP Percent change from preceding period,2.2
1,US18125,2018,GDP Percent change from preceding period,-15.4
1,US18125,2019,GDP Percent change from preceding period,7.6
1,US18127,2016,County-level Real GDP,6487294
1,US18127,2017,County-level Real GDP,6671639
1,US18127,2018,County-level Real GDP,6826514
1,US18127,2019,County-level Real GDP,7038578
1,US18127,2017,GDP Percent change from preceding period,2.8
1,US18127,2018,GDP Percent change from preceding period,2.3
1,US18127,2019,GDP Percent change from preceding period,3.1
1,US18129,2016,County-level Real GDP,1524344
1,US18129,2017,County-level Real GDP,2117322
1,US18129,2018,County-level Real GDP,2379635
1,US18129,2019,County-level Real GDP,2877731
1,US18129,2017,GDP Percent change from preceding period,38.9
1,US18129,2018,GDP Percent change from preceding period,12.4
1,US18129,2019,GDP Percent change from preceding period,20.9
1,US18131,2016,County-level Real GDP,573495
1,US18131,2017,County-level Real GDP,603535
1,US18131,2018,County-level Real GDP,619029
1,US18131,2019,County-level Real GDP,620684
1,US18131,2017,GDP Percent change from preceding period,5.2
1,US18131,2018,GDP Percent change from preceding period,2.6
1,US18131,2019,GDP Percent change from preceding period,0.3
1,US18133,2016,County-level Real GDP,989886
1,US18133,2017,County-level Real GDP,1018669
1,US18133,2018,County-level Real GDP,1024194
1,US18133,2019,County-level Real GDP,1032381
1,US18133,2017,GDP Percent change from preceding period,2.9
1,US18133,2018,GDP Percent change from preceding period,0.5
1,US18133,2019,GDP Percent change from preceding period,0.8
1,US18135,2016,County-level Real GDP,705725
1,US18135,2017,County-level Real GDP,714089
1,US18135,2018,County-level Real GDP,712586
1,US18135,2019,County-level Real GDP,737625
1,US18135,2017,GDP Percent change from preceding period,1.2
1,US18135,2018,GDP Percent change from preceding period,-0.2
1,US18135,2019,GDP Percent change from preceding period,3.5
1,US18137,2016,County-level Real GDP,1030610
1,US18137,2017,County-level Real GDP,1031959
1,US18137,2018,County-level Real GDP,1033125
1,US18137,2019,County-level Real GDP,1062334
1,US18137,2017,GDP Percent change from preceding period,0.1
1,US18137,2018,GDP Percent change from preceding period,0.1
1,US18137,2019,GDP Percent change from preceding period,2.8
1,US18139,2016,County-level Real GDP,519313
1,US18139,2017,County-level Real GDP,573932
1,US18139,2018,County-level Real GDP,606405
1,US18139,2019,County-level Real GDP,627561
1,US18139,2017,GDP Percent change from preceding period,10.5
1,US18139,2018,GDP Percent change from preceding period,5.7
1,US18139,2019,GDP Percent change from preceding period,3.5
1,US18141,2016,County-level Real GDP,12123896
1,US18141,2017,County-level Real GDP,12230457
1,US18141,2018,County-level Real GDP,12655877
1,US18141,2019,County-level Real GDP,12972569
1,US18141,2017,GDP Percent change from preceding period,0.9
1,US18141,2018,GDP Percent change from preceding period,3.5
1,US18141,2019,GDP Percent change from preceding period,2.5
1,US18143,2016,County-level Real GDP,597113
1,US18143,2017,County-level Real GDP,629917
1,US18143,2018,County-level Real GDP,655808
1,US18143,2019,County-level Real GDP,663104
1,US18143,2017,GDP Percent change from preceding period,5.5
1,US18143,2018,GDP Percent change from preceding period,4.1
1,US18143,2019,GDP Percent change from preceding period,1.1
1,US18145,2016,County-level Real GDP,1769353
1,US18145,2017,County-level Real GDP,1767806
1,US18145,2018,County-level Real GDP,1813567
1,US18145,2019,County-level Real GDP,1842441
1,US18145,2017,GDP Percent change from preceding period,-0.1
1,US18145,2018,GDP Percent change from preceding period,2.6
1,US18145,2019,GDP Percent change from preceding period,1.6
1,US18147,2016,County-level Real GDP,1176187
1,US18147,2017,County-level Real GDP,1144514
1,US18147,2018,County-level Real GDP,1104387
1,US18147,2019,County-level Real GDP,1027595
1,US18147,2017,GDP Percent change from preceding period,-2.7
1,US18147,2018,GDP Percent change from preceding period,-3.5
1,US18147,2019,GDP Percent change from preceding period,-7
1,US18149,2016,County-level Real GDP,428590
1,US18149,2017,County-level Real GDP,421896
1,US18149,2018,County-level Real GDP,420391
1,US18149,2019,County-level Real GDP,422624
1,US18149,2017,GDP Percent change from preceding period,-1.6
1,US18149,2018,GDP Percent change from preceding period,-0.4
1,US18149,2019,GDP Percent change from preceding period,0.5
1,US18151,2016,County-level Real GDP,1198206
1,US18151,2017,County-level Real GDP,1242692
1,US18151,2018,County-level Real GDP,1291120
1,US18151,2019,County-level Real GDP,1324266
1,US18151,2017,GDP Percent change from preceding period,3.7
1,US18151,2018,GDP Percent change from preceding period,3.9
1,US18151,2019,GDP Percent change from preceding period,2.6
1,US18153,2016,County-level Real GDP,976113
1,US18153,2017,County-level Real GDP,892204
1,US18153,2018,County-level Real GDP,897412
1,US18153,2019,County-level Real GDP,918148
1,US18153,2017,GDP Percent change from preceding period,-8.6
1,US18153,2018,GDP Percent change from preceding period,0.6
1,US18153,2019,GDP Percent change from preceding period,2.3
1,US18155,2016,County-level Real GDP,202639
1,US18155,2017,County-level Real GDP,202372
1,US18155,2018,County-level Real GDP,204026
1,US18155,2019,County-level Real GDP,197802
1,US18155,2017,GDP Percent change from preceding period,-0.1
1,US18155,2018,GDP Percent change from preceding period,0.8
1,US18155,2019,GDP Percent change from preceding period,-3.1
1,US18157,2016,County-level Real GDP,8210141
1,US18157,2017,County-level Real GDP,8632967
1,US18157,2018,County-level Real GDP,9017227
1,US18157,2019,County-level Real GDP,9040396
1,US18157,2017,GDP Percent change from preceding period,5.2
1,US18157,2018,GDP Percent change from preceding period,4.5
1,US18157,2019,GDP Percent change from preceding period,0.3
1,US18159,2016,County-level Real GDP,473843
1,US18159,2017,County-level Real GDP,474129
1,US18159,2018,County-level Real GDP,584879
1,US18159,2019,County-level Real GDP,555250
1,US18159,2017,GDP Percent change from preceding period,0.1
1,US18159,2018,GDP Percent change from preceding period,23.4
1,US18159,2019,GDP Percent change from preceding period,-5.1
1,US18161,2016,County-level Real GDP,125405
1,US18161,2017,County-level Real GDP,133641
1,US18161,2018,County-level Real GDP,138243
1,US18161,2019,County-level Real GDP,133439
1,US18161,2017,GDP Percent change from preceding period,6.6
1,US18161,2018,GDP Percent change from preceding period,3.4
1,US18161,2019,GDP Percent change from preceding period,-3.5
1,US18163,2016,County-level Real GDP,9640996
1,US18163,2017,County-level Real GDP,9993293
1,US18163,2018,County-level Real GDP,10049065
1,US18163,2019,County-level Real GDP,10292671
1,US18163,2017,GDP Percent change from preceding period,3.7
1,US18163,2018,GDP Percent change from preceding period,0.6
1,US18163,2019,GDP Percent change from preceding period,2.4
1,US18165,2016,County-level Real GDP,803473
1,US18165,2017,County-level Real GDP,801623
1,US18165,2018,County-level Real GDP,778136
1,US18165,2019,County-level Real GDP,736253
1,US18165,2017,GDP Percent change from preceding period,-0.2
1,US18165,2018,GDP Percent change from preceding period,-2.9
1,US18165,2019,GDP Percent change from preceding period,-5.4
1,US18167,2016,County-level Real GDP,4396614
1,US18167,2017,County-level Real GDP,4305475
1,US18167,2018,County-level Real GDP,4286993
1,US18167,2019,County-level Real GDP,4377484
1,US18167,2017,GDP Percent change from preceding period,-2.1
1,US18167,2018,GDP Percent change from preceding period,-0.4
1,US18167,2019,GDP Percent change from preceding period,2.1
1,US18169,2016,County-level Real GDP,1123765
1,US18169,2017,County-level Real GDP,1119928
1,US18169,2018,County-level Real GDP,1127939
1,US18169,2019,County-level Real GDP,1164169
1,US18169,2017,GDP Percent change from preceding period,-0.3
1,US18169,2018,GDP Percent change from preceding period,0.7
1,US18169,2019,GDP Percent change from preceding period,3.2
1,US18171,2016,County-level Real GDP,251337
1,US18171,2017,County-level Real GDP,229975
1,US18171,2018,County-level Real GDP,244685
1,US18171,2019,County-level Real GDP,243958
1,US18171,2017,GDP Percent change from preceding period,-8.5
1,US18171,2018,GDP Percent change from preceding period,6.4
1,US18171,2019,GDP Percent change from preceding period,-0.3
1,US18173,2016,County-level Real GDP,2080780
1,US18173,2017,County-level Real GDP,2078578
1,US18173,2018,County-level Real GDP,2175242
1,US18173,2019,County-level Real GDP,2210607
1,US18173,2017,GDP Percent change from preceding period,-0.1
1,US18173,2018,GDP Percent change from preceding period,4.7
1,US18173,2019,GDP Percent change from preceding period,1.6
1,US18175,2016,County-level Real GDP,574771
1,US18175,2017,County-level Real GDP,598193
1,US18175,2018,County-level Real GDP,620003
1,US18175,2019,County-level Real GDP,601931
1,US18175,2017,GDP Percent change from preceding period,4.1
1,US18175,2018,GDP Percent change from preceding period,3.6
1,US18175,2019,GDP Percent change from preceding period,-2.9
1,US18177,2016,County-level Real GDP,2479676
1,US18177,2017,County-level Real GDP,2529128
1,US18177,2018,County-level Real GDP,2584727
1,US18177,2019,County-level Real GDP,2607536
1,US18177,2017,GDP Percent change from preceding period,2
1,US18177,2018,GDP Percent change from preceding period,2.2
1,US18177,2019,GDP Percent change from preceding period,0.9
1,US18179,2016,County-level Real GDP,1076529
1,US18179,2017,County-level Real GDP,1066902
1,US18179,2018,County-level Real GDP,1139482
1,US18179,2019,County-level Real GDP,1144565
1,US18179,2017,GDP Percent change from preceding period,-0.9
1,US18179,2018,GDP Percent change from preceding period,6.8
1,US18179,2019,GDP Percent change from preceding period,0.4
1,US18181,2016,County-level Real GDP,947972
1,US18181,2017,County-level Real GDP,901823
1,US18181,2018,County-level Real GDP,939967
1,US18181,2019,County-level Real GDP,944621
1,US18181,2017,GDP Percent change from preceding period,-4.9
1,US18181,2018,GDP Percent change from preceding period,4.2
1,US18181,2019,GDP Percent change from preceding period,0.5
1,US18183,2016,County-level Real GDP,1290234
1,US18183,2017,County-level Real GDP,1359301
1,US18183,2018,County-level Real GDP,1436717
1,US18183,2019,County-level Real GDP,1499387
1,US18183,2017,GDP Percent change from preceding period,5.4
1,US18183,2018,GDP Percent change from preceding period,5.7
1,US18183,2019,GDP Percent change from preceding period,4.4
1,US19095,2016,County-level Real GDP,169488818
1,US19095,2017,County-level Real GDP,168976513
1,US19095,2018,County-level Real GDP,172844678
1,US19095,2019,County-level Real GDP,173515422
1,US19095,2017,GDP Percent change from preceding period,-0.3
1,US19095,2018,GDP Percent change from preceding period,2.3
1,US19095,2019,GDP Percent change from preceding period,0.4
1,US19001,2016,County-level Real GDP,324551
1,US19001,2017,County-level Real GDP,317501
1,US19001,2018,County-level Real GDP,348477
1,US19001,2019,County-level Real GDP,409441
1,US19001,2017,GDP Percent change from preceding period,-2.2
1,US19001,2018,GDP Percent change from preceding period,9.8
1,US19001,2019,GDP Percent change from preceding period,17.5
1,US19003,2016,County-level Real GDP,252465
1,US19003,2017,County-level Real GDP,239015
1,US19003,2018,County-level Real GDP,232772
1,US19003,2019,County-level Real GDP,248585
1,US19003,2017,GDP Percent change from preceding period,-5.3
1,US19003,2018,GDP Percent change from preceding period,-2.6
1,US19003,2019,GDP Percent change from preceding period,6.8
1,US19005,2016,County-level Real GDP,658968
1,US19005,2017,County-level Real GDP,624460
1,US19005,2018,County-level Real GDP,603963
1,US19005,2019,County-level Real GDP,601573
1,US19005,2017,GDP Percent change from preceding period,-5.2
1,US19005,2018,GDP Percent change from preceding period,-3.3
1,US19005,2019,GDP Percent change from preceding period,-0.4
1,US19007,2016,County-level Real GDP,377501
1,US19007,2017,County-level Real GDP,374958
1,US19007,2018,County-level Real GDP,367257
1,US19007,2019,County-level Real GDP,380440
1,US19007,2017,GDP Percent change from preceding period,-0.7
1,US19007,2018,GDP Percent change from preceding period,-2.1
1,US19007,2019,GDP Percent change from preceding period,3.6
1,US19009,2016,County-level Real GDP,250720
1,US19009,2017,County-level Real GDP,274066
1,US19009,2018,County-level Real GDP,290388
1,US19009,2019,County-level Real GDP,333982
1,US19009,2017,GDP Percent change from preceding period,9.3
1,US19009,2018,GDP Percent change from preceding period,6
1,US19009,2019,GDP Percent change from preceding period,15
1,US19011,2016,County-level Real GDP,738200
1,US19011,2017,County-level Real GDP,770501
1,US19011,2018,County-level Real GDP,792673
